Vehicle_ID,Year,Month,Day,Distance,Weight,CO2_emissions
1637,2016,2,9,64,6,0.0832
1638,2016,2,9,66,7,0.0726
1642,2016,2,9,72,10,0.0504
1643,2016,2,9,62,10,0.0434
1644,2016,2,9,63,5,0.0945
1644,2016,2,9,74,8,0.0666
1645,2016,2,9,74,10,0.0518
1645,2016,2,9,61,7,0.0671
1646,2016,2,9,73,6,0.0949
1647,2016,2,9,77,7,0.0847
1652,2016,2,9,57,8,0.0513
1655,2016,2,9,75,6,0.0975
1662,2016,2,9,64,6,0.0832
1663,2016,2,9,58,8,0.0522
1664,2016,2,9,61,10,0.0427
1667,2016,2,9,69,8,0.0621
1719,2016,2,9,70,5,0.105
1719,2016,2,9,59,7,0.0649
1721,2016,2,9,67,5,0.1005
1721,2016,2,9,40,6,0.052
1721,2016,2,9,61,8,0.0549
1723,2016,2,9,64,7,0.0704
1723,2016,2,9,70,10,0.049
1724,2016,2,9,58,10,0.0406
1724,2016,2,9,45,10,0.0315
1725,2016,2,9,52,6,0.0676
1733,2016,2,9,37,7,0.0407
1733,2016,2,9,63,6,0.0819
1734,2016,2,9,62,10,0.0434
1735,2016,2,9,60,7,0.066
1736,2016,2,9,71,10,0.0497
1737,2016,2,9,37,8,0.0333
1737,2016,2,9,65,6,0.0845
1739,2016,2,9,55,5,0.0825
1740,2016,2,9,47,7,0.0517
1740,2016,2,9,72,9,0.0576
1741,2016,2,9,51,5,0.0765
1742,2016,2,9,67,9,0.0536
1752,2016,2,9,63,7,0.0693
1752,2016,2,9,63,5,0.0945
1754,2016,2,9,65,5,0.0975
1754,2016,2,9,64,6,0.0832
1759,2016,2,9,55,8,0.0495
1759,2016,2,9,35,8,0.0315
1761,2016,2,9,54,5,0.081
1761,2016,2,9,45,8,0.0405
1763,2016,2,9,46,6,0.0598
1764,2016,2,9,63,8,0.0567
1766,2016,2,9,71,5,0.1065
1767,2016,2,9,73,8,0.0657
1768,2016,2,9,62,7,0.0682
1780,2016,2,9,71,6,0.0923
1780,2016,2,9,55,5,0.0825
1789,2016,2,9,71,10,0.0497
1791,2016,2,9,49,6,0.0637
1792,2016,2,9,49,6,0.0637
1792,2016,2,9,52,9,0.0416
1817,2016,2,9,66,7,0.0726
1818,2016,2,9,39,8,0.0351
14303,2016,2,9,73,6,0.0949
14307,2016,2,9,78,5,0.117
14307,2016,2,9,48,9,0.0384
14316,2016,2,9,57,8,0.0513
14317,2016,2,9,61,6,0.0793
14346,2016,2,9,45,9,0.036
14347,2016,2,9,73,10,0.0511
14347,2016,2,9,64,5,0.096
14361,2016,2,9,60,5,0.09
14361,2016,2,9,61,7,0.0671
14361,2016,2,9,77,10,0.0539
14368,2016,2,9,71,5,0.1065
14392,2016,2,9,62,10,0.0434
14403,2016,2,9,58,9,0.0464
14404,2016,2,9,65,10,0.0455
14413,2016,2,9,70,10,0.049
14413,2016,2,9,59,6,0.0767
14414,2016,2,9,66,7,0.0726
14415,2016,2,9,57,10,0.0399
14417,2016,2,9,54,9,0.0432
14418,2016,2,9,64,7,0.0704
14418,2016,2,9,64,6,0.0832
14419,2016,2,9,55,10,0.0385
14419,2016,2,9,50,5,0.075
14420,2016,2,9,53,6,0.0689
14425,2016,2,9,55,6,0.0715
14427,2016,2,9,71,5,0.1065
14427,2016,2,9,61,8,0.0549
14427,2016,2,9,61,5,0.0915
14431,2016,2,9,63,7,0.0693
14431,2016,2,9,50,6,0.065
14433,2016,2,9,64,9,0.0512
14434,2016,2,9,50,5,0.075
14437,2016,2,9,68,5,0.102
14443,2016,2,9,71,5,0.1065
14443,2016,2,9,55,5,0.0825
14444,2016,2,9,51,9,0.0408
14445,2016,2,9,51,9,0.0408
14445,2016,2,9,55,10,0.0385
14445,2016,2,9,80,6,0.104
14446,2016,2,9,56,7,0.0616
14446,2016,2,9,63,8,0.0567
14447,2016,2,9,66,9,0.0528
14448,2016,2,9,72,7,0.0792
14450,2016,2,9,70,5,0.105
14452,2016,2,9,49,8,0.0441
14453,2016,2,9,65,5,0.0975
14467,2016,2,9,63,9,0.0504
14468,2016,2,9,62,10,0.0434
14468,2016,2,9,58,10,0.0406
14468,2016,2,9,59,9,0.0472
14469,2016,2,9,74,8,0.0666
14470,2016,2,9,53,5,0.0795
14471,2016,2,9,65,9,0.052
14471,2016,2,9,70,5,0.105
14472,2016,2,9,59,8,0.0531
14473,2016,2,9,51,5,0.0765
14473,2016,2,9,54,6,0.0702
14474,2016,2,9,46,6,0.0598
14475,2016,2,9,78,7,0.0858
14480,2016,2,9,60,6,0.078
14489,2016,2,9,63,7,0.0693
14489,2016,2,9,45,9,0.036
14489,2016,2,9,40,9,0.032
14501,2016,2,9,45,9,0.036
14517,2016,2,9,63,9,0.0504
14527,2016,2,9,54,10,0.0378
14533,2016,2,9,53,6,0.0689
14533,2016,2,9,65,6,0.0845
14545,2016,2,9,46,5,0.069
14546,2016,2,9,46,10,0.0322
14547,2016,2,9,46,7,0.0506
14547,2016,2,9,66,5,0.099
14563,2016,2,9,61,10,0.0427
14586,2016,2,9,46,5,0.069
14586,2016,2,9,59,9,0.0472
14589,2016,2,9,58,5,0.087
14589,2016,2,9,57,8,0.0513
14603,2016,2,9,51,6,0.0663
14620,2016,2,9,46,6,0.0598
14620,2016,2,9,64,9,0.0512
14621,2016,2,9,71,6,0.0923
14621,2016,2,9,57,10,0.0399
14623,2016,2,9,77,7,0.0847
14623,2016,2,9,64,6,0.0832
14623,2016,2,9,71,5,0.1065
14625,2016,2,9,56,5,0.084
14628,2016,2,9,53,6,0.0689
14628,2016,2,9,60,5,0.09
14640,2016,2,9,42,6,0.0546
14645,2016,2,9,64,8,0.0576
14647,2016,2,9,64,7,0.0704
14647,2016,2,9,70,6,0.091
14651,2016,2,9,72,8,0.0648
14651,2016,2,9,77,10,0.0539
14652,2016,2,9,54,8,0.0486
14652,2016,2,9,74,10,0.0518
14654,2016,2,9,55,5,0.0825
14696,2016,2,9,53,6,0.0689
14697,2016,2,9,59,6,0.0767
14698,2016,2,9,76,7,0.0836
14700,2016,2,9,62,5,0.093
14700,2016,2,9,69,6,0.0897
14707,2016,2,9,50,10,0.035
14710,2016,2,9,58,8,0.0522
14711,2016,2,9,57,6,0.0741
14718,2016,2,9,57,8,0.0513
14719,2016,2,9,48,9,0.0384
14750,2016,2,9,59,6,0.0767
14778,2016,2,9,53,10,0.0371
14779,2016,2,9,58,6,0.0754
14779,2016,2,9,65,6,0.0845
617,2016,2,10,61,5,0.0915
659,2016,2,10,56,9,0.0448
695,2016,2,10,59,6,0.0767
798,2016,2,10,67,10,0.0469
799,2016,2,10,61,8,0.0549
813,2016,2,10,68,8,0.0612
847,2016,2,10,77,10,0.0539
858,2016,2,10,56,8,0.0504
864,2016,2,10,55,5,0.0825
869,2016,2,10,65,7,0.0715
873,2016,2,10,52,5,0.078
909,2016,2,10,59,8,0.0531
911,2016,2,10,70,6,0.091
913,2016,2,10,49,8,0.0441
914,2016,2,10,64,6,0.0832
916,2016,2,10,69,8,0.0621
931,2016,2,10,58,10,0.0406
944,2016,2,10,52,8,0.0468
955,2016,2,10,67,6,0.0871
957,2016,2,10,65,5,0.0975
986,2016,2,10,81,6,0.1053
986,2016,2,10,75,7,0.0825
1021,2016,2,10,70,9,0.056
1021,2016,2,10,49,8,0.0441
1023,2016,2,10,59,10,0.0413
1030,2016,2,10,71,10,0.0497
1031,2016,2,10,53,9,0.0424
1032,2016,2,10,75,9,0.06
1041,2016,2,10,70,8,0.063
1055,2016,2,10,70,7,0.077
1064,2016,2,10,58,7,0.0638
1210,2016,2,10,51,6,0.0663
1212,2016,2,10,57,10,0.0399
1212,2016,2,10,78,5,0.117
1217,2016,2,10,55,5,0.0825
1219,2016,2,10,50,8,0.045
1220,2016,2,10,44,8,0.0396
1221,2016,2,10,56,6,0.0728
1226,2016,2,10,59,10,0.0413
1240,2016,2,10,42,8,0.0378
1242,2016,2,10,46,7,0.0506
1243,2016,2,10,70,5,0.105
1243,2016,2,10,60,10,0.042
1243,2016,2,10,62,9,0.0496
1249,2016,2,10,43,9,0.0344
1249,2016,2,10,61,7,0.0671
1253,2016,2,10,50,10,0.035
1264,2016,2,10,53,10,0.0371
1288,2016,2,10,55,8,0.0495
1290,2016,2,10,62,10,0.0434
1291,2016,2,10,50,7,0.055
1304,2016,2,10,33,10,0.0231
1309,2016,2,10,60,6,0.078
1312,2016,2,10,84,10,0.0588
1312,2016,2,10,61,9,0.0488
1313,2016,2,10,56,6,0.0728
1313,2016,2,10,48,6,0.0624
1313,2016,2,10,43,8,0.0387
1314,2016,2,10,59,8,0.0531
1314,2016,2,10,45,7,0.0495
1315,2016,2,10,64,7,0.0704
1322,2016,2,10,71,8,0.0639
1322,2016,2,10,79,8,0.0711
1323,2016,2,10,61,10,0.0427
1324,2016,2,10,66,6,0.0858
1324,2016,2,10,60,9,0.048
1325,2016,2,10,82,10,0.0574
1325,2016,2,10,67,10,0.0469
1326,2016,2,10,60,6,0.078
1326,2016,2,10,56,6,0.0728
1328,2016,2,10,53,5,0.0795
1329,2016,2,10,70,9,0.056
1329,2016,2,10,86,7,0.0946
1330,2016,2,10,59,7,0.0649
1330,2016,2,10,52,8,0.0468
1345,2016,2,10,52,6,0.0676
1362,2016,2,10,68,5,0.102
1362,2016,2,10,44,6,0.0572
1364,2016,2,10,79,6,0.1027
1365,2016,2,10,42,9,0.0336
1365,2016,2,10,74,10,0.0518
1365,2016,2,10,50,9,0.04
1370,2016,2,10,35,9,0.028
1370,2016,2,10,84,6,0.1092
1371,2016,2,10,63,10,0.0441
1372,2016,2,10,59,5,0.0885
1382,2016,2,10,53,7,0.0583
1383,2016,2,10,58,6,0.0754
1389,2016,2,10,71,7,0.0781
1393,2016,2,10,72,5,0.108
1409,2016,2,10,53,5,0.0795
1409,2016,2,10,60,9,0.048
1410,2016,2,10,65,9,0.052
1412,2016,2,10,64,9,0.0512
1415,2016,2,10,78,10,0.0546
1415,2016,2,10,53,9,0.0424
1417,2016,2,10,55,7,0.0605
1420,2016,2,10,56,5,0.084
1420,2016,2,10,60,10,0.042
1422,2016,2,10,61,5,0.0915
1436,2016,2,10,56,8,0.0504
1437,2016,2,10,74,5,0.111
1438,2016,2,10,56,6,0.0728
1438,2016,2,10,73,7,0.0803
1439,2016,2,10,71,8,0.0639
1439,2016,2,10,44,10,0.0308
1441,2016,2,10,63,7,0.0693
1441,2016,2,10,43,5,0.0645
1442,2016,2,10,72,5,0.108
1442,2016,2,10,59,6,0.0767
1457,2016,2,10,59,6,0.0767
1457,2016,2,10,48,10,0.0336
1457,2016,2,10,70,5,0.105
1457,2016,2,10,49,9,0.0392
1458,2016,2,10,47,5,0.0705
1461,2016,2,10,56,10,0.0392
1462,2016,2,10,58,5,0.087
1463,2016,2,10,59,6,0.0767
1464,2016,2,10,52,6,0.0676
1465,2016,2,10,53,7,0.0583
1465,2016,2,10,80,8,0.072
1466,2016,2,10,54,8,0.0486
1467,2016,2,10,38,6,0.0494
1469,2016,2,10,71,6,0.0923
1469,2016,2,10,79,9,0.0632
1470,2016,2,10,59,5,0.0885
1471,2016,2,10,57,8,0.0513
1473,2016,2,10,46,8,0.0414
1474,2016,2,10,47,9,0.0376
1474,2016,2,10,63,6,0.0819
1479,2016,2,10,56,5,0.084
1481,2016,2,10,66,8,0.0594
1481,2016,2,10,66,10,0.0462
1482,2016,2,10,56,7,0.0616
1483,2016,2,10,53,7,0.0583
1485,2016,2,10,38,8,0.0342
1487,2016,2,10,75,10,0.0525
1488,2016,2,10,58,7,0.0638
1489,2016,2,10,48,10,0.0336
1525,2016,2,10,52,5,0.078
1525,2016,2,10,62,8,0.0558
1528,2016,2,10,60,10,0.042
1530,2016,2,10,59,8,0.0531
1548,2016,2,10,60,9,0.048
1549,2016,2,10,59,6,0.0767
1550,2016,2,10,51,10,0.0357
1550,2016,2,10,53,10,0.0371
1551,2016,2,10,42,9,0.0336
1551,2016,2,10,53,7,0.0583
1551,2016,2,10,50,9,0.04
1553,2016,2,10,51,8,0.0459
1553,2016,2,10,60,6,0.078
1556,2016,2,10,71,8,0.0639
1556,2016,2,10,51,5,0.0765
1560,2016,2,10,67,9,0.0536
1561,2016,2,10,62,8,0.0558
1562,2016,2,10,78,6,0.1014
1564,2016,2,10,74,7,0.0814
1565,2016,2,10,69,7,0.0759
1567,2016,2,10,59,6,0.0767
1575,2016,2,10,67,8,0.0603
1582,2016,2,10,62,8,0.0558
1583,2016,2,10,57,5,0.0855
1585,2016,2,10,52,9,0.0416
1585,2016,2,10,56,6,0.0728
1588,2016,2,10,51,8,0.0459
1589,2016,2,10,73,6,0.0949
1589,2016,2,10,65,6,0.0845
1593,2016,2,10,49,9,0.0392
1594,2016,2,10,58,8,0.0522
1594,2016,2,10,60,7,0.066
1595,2016,2,10,60,8,0.054
1595,2016,2,10,71,7,0.0781
1597,2016,2,10,68,5,0.102
1598,2016,2,10,57,10,0.0399
1606,2016,2,10,66,8,0.0594
1607,2016,2,10,55,10,0.0385
1608,2016,2,10,63,8,0.0567
1619,2016,2,10,44,7,0.0484
1619,2016,2,10,41,7,0.0451
1621,2016,2,10,55,6,0.0715
1622,2016,2,10,72,8,0.0648
1629,2016,2,10,61,6,0.0793
1629,2016,2,10,82,7,0.0902
1631,2016,2,10,76,5,0.114
1631,2016,2,10,51,9,0.0408
1631,2016,2,10,70,5,0.105
1631,2016,2,10,46,9,0.0368
1633,2016,2,10,76,10,0.0532
1633,2016,2,10,68,9,0.0544
1635,2016,2,10,56,9,0.0448
1635,2016,2,10,65,6,0.0845
1635,2016,2,10,53,6,0.0689
1641,2016,2,10,73,5,0.1095
1641,2016,2,10,64,10,0.0448
1642,2016,2,10,64,8,0.0576
1642,2016,2,10,69,6,0.0897
1644,2016,2,10,58,8,0.0522
1645,2016,2,10,65,9,0.052
1645,2016,2,10,61,6,0.0793
1647,2016,2,10,44,6,0.0572
1647,2016,2,10,62,8,0.0558
1654,2016,2,10,60,9,0.048
1656,2016,2,10,43,8,0.0387
1662,2016,2,10,62,7,0.0682
1663,2016,2,10,70,7,0.077
1664,2016,2,10,66,6,0.0858
1665,2016,2,10,69,7,0.0759
1666,2016,2,10,64,10,0.0448
1719,2016,2,10,50,9,0.04
1723,2016,2,10,59,6,0.0767
1723,2016,2,10,63,9,0.0504
1724,2016,2,10,56,5,0.084
1725,2016,2,10,63,10,0.0441
1733,2016,2,10,69,8,0.0621
1733,2016,2,10,61,8,0.0549
1734,2016,2,10,54,7,0.0594
1738,2016,2,10,52,9,0.0416
1739,2016,2,10,59,5,0.0885
1740,2016,2,10,55,6,0.0715
1741,2016,2,10,59,7,0.0649
1752,2016,2,10,66,9,0.0528
1760,2016,2,10,69,9,0.0552
1760,2016,2,10,77,6,0.1001
1761,2016,2,10,66,7,0.0726
1762,2016,2,10,55,8,0.0495
1762,2016,2,10,66,9,0.0528
1763,2016,2,10,77,9,0.0616
1764,2016,2,10,51,10,0.0357
1764,2016,2,10,71,5,0.1065
1766,2016,2,10,79,6,0.1027
1767,2016,2,10,71,8,0.0639
1768,2016,2,10,66,9,0.0528
1779,2016,2,10,49,6,0.0637
1779,2016,2,10,49,6,0.0637
1780,2016,2,10,56,10,0.0392
1780,2016,2,10,64,6,0.0832
1782,2016,2,10,62,5,0.093
1784,2016,2,10,62,10,0.0434
1785,2016,2,10,51,6,0.0663
1785,2016,2,10,58,9,0.0464
1785,2016,2,10,61,7,0.0671
1791,2016,2,10,47,10,0.0329
1792,2016,2,10,62,9,0.0496
1793,2016,2,10,58,8,0.0522
1794,2016,2,10,73,6,0.0949
1818,2016,2,10,66,8,0.0594
14303,2016,2,10,52,6,0.0676
14307,2016,2,10,78,9,0.0624
14342,2016,2,10,54,9,0.0432
14361,2016,2,10,68,9,0.0544
14361,2016,2,10,41,7,0.0451
14362,2016,2,10,62,8,0.0558
14368,2016,2,10,74,6,0.0962
14368,2016,2,10,46,6,0.0598
14398,2016,2,10,57,7,0.0627
14399,2016,2,10,58,7,0.0638
14400,2016,2,10,60,5,0.09
14400,2016,2,10,49,5,0.0735
14401,2016,2,10,58,10,0.0406
14403,2016,2,10,52,7,0.0572
14403,2016,2,10,75,7,0.0825
14404,2016,2,10,65,6,0.0845
14406,2016,2,10,66,9,0.0528
14406,2016,2,10,55,9,0.044
14407,2016,2,10,67,8,0.0603
14413,2016,2,10,59,5,0.0885
14413,2016,2,10,54,6,0.0702
14413,2016,2,10,44,5,0.066
14419,2016,2,10,62,6,0.0806
14424,2016,2,10,73,10,0.0511
14426,2016,2,10,51,8,0.0459
14427,2016,2,10,42,6,0.0546
14427,2016,2,10,66,7,0.0726
14431,2016,2,10,66,9,0.0528
14431,2016,2,10,52,5,0.078
14433,2016,2,10,57,6,0.0741
14433,2016,2,10,49,8,0.0441
14434,2016,2,10,68,5,0.102
14444,2016,2,10,61,7,0.0671
14444,2016,2,10,46,9,0.0368
14446,2016,2,10,36,10,0.0252
14446,2016,2,10,67,7,0.0737
14447,2016,2,10,50,8,0.045
14448,2016,2,10,46,9,0.0368
14451,2016,2,10,54,7,0.0594
14451,2016,2,10,49,9,0.0392
14467,2016,2,10,56,5,0.084
14467,2016,2,10,86,10,0.0602
14468,2016,2,10,57,8,0.0513
14469,2016,2,10,49,9,0.0392
14470,2016,2,10,71,7,0.0781
14470,2016,2,10,71,8,0.0639
14471,2016,2,10,55,5,0.0825
14472,2016,2,10,65,10,0.0455
14472,2016,2,10,87,9,0.0696
14473,2016,2,10,41,9,0.0328
14474,2016,2,10,70,10,0.049
14484,2016,2,10,55,5,0.0825
14500,2016,2,10,61,10,0.0427
14527,2016,2,10,60,5,0.09
14533,2016,2,10,59,6,0.0767
14544,2016,2,10,49,6,0.0637
14546,2016,2,10,84,8,0.0756
14547,2016,2,10,68,9,0.0544
14563,2016,2,10,75,9,0.06
14584,2016,2,10,41,5,0.0615
14586,2016,2,10,78,7,0.0858
14586,2016,2,10,74,10,0.0518
14589,2016,2,10,75,7,0.0825
14603,2016,2,10,60,10,0.042
14620,2016,2,10,64,10,0.0448
14621,2016,2,10,45,9,0.036
14621,2016,2,10,57,6,0.0741
14622,2016,2,10,47,10,0.0329
14623,2016,2,10,51,9,0.0408
14623,2016,2,10,63,9,0.0504
14623,2016,2,10,64,8,0.0576
14628,2016,2,10,59,9,0.0472
14629,2016,2,10,52,6,0.0676
14630,2016,2,10,49,6,0.0637
14639,2016,2,10,54,9,0.0432
14641,2016,2,10,68,7,0.0748
14641,2016,2,10,69,8,0.0621
14642,2016,2,10,66,7,0.0726
14643,2016,2,10,57,7,0.0627
14646,2016,2,10,48,5,0.072
14647,2016,2,10,62,9,0.0496
14647,2016,2,10,67,6,0.0871
14647,2016,2,10,67,5,0.1005
14648,2016,2,10,57,5,0.0855
14649,2016,2,10,60,8,0.054
14649,2016,2,10,72,8,0.0648
14651,2016,2,10,67,8,0.0603
14651,2016,2,10,45,5,0.0675
14652,2016,2,10,49,7,0.0539
14654,2016,2,10,62,7,0.0682
14700,2016,2,10,46,10,0.0322
14707,2016,2,10,71,8,0.0639
14709,2016,2,10,71,6,0.0923
14710,2016,2,10,55,10,0.0385
14779,2016,2,10,80,9,0.064
663,2016,2,11,91,5,0.1365
780,2016,2,11,64,10,0.0448
798,2016,2,11,38,6,0.0494
872,2016,2,11,84,9,0.0672
879,2016,2,11,77,8,0.0693
907,2016,2,11,66,7,0.0726
908,2016,2,11,68,10,0.0476
909,2016,2,11,37,5,0.0555
911,2016,2,11,52,5,0.078
911,2016,2,11,47,7,0.0517
912,2016,2,11,73,6,0.0949
916,2016,2,11,69,7,0.0759
917,2016,2,11,38,6,0.0494
957,2016,2,11,65,5,0.0975
982,2016,2,11,66,10,0.0462
1011,2016,2,11,70,9,0.056
1011,2016,2,11,43,10,0.0301
1022,2016,2,11,38,6,0.0494
1023,2016,2,11,68,7,0.0748
1025,2016,2,11,52,9,0.0416
1030,2016,2,11,54,8,0.0486
1032,2016,2,11,58,6,0.0754
1054,2016,2,11,68,7,0.0748
1054,2016,2,11,42,10,0.0294
1055,2016,2,11,55,5,0.0825
1081,2016,2,11,49,6,0.0637
1204,2016,2,11,75,6,0.0975
1207,2016,2,11,64,9,0.0512
1207,2016,2,11,47,9,0.0376
1210,2016,2,11,50,9,0.04
1211,2016,2,11,51,9,0.0408
1215,2016,2,11,57,5,0.0855
1217,2016,2,11,59,8,0.0531
1220,2016,2,11,54,6,0.0702
1223,2016,2,11,40,7,0.044
1223,2016,2,11,55,8,0.0495
1226,2016,2,11,47,5,0.0705
1240,2016,2,11,39,6,0.0507
1240,2016,2,11,73,5,0.1095
1242,2016,2,11,59,6,0.0767
1243,2016,2,11,61,5,0.0915
1244,2016,2,11,59,8,0.0531
1244,2016,2,11,73,8,0.0657
1249,2016,2,11,39,7,0.0429
1249,2016,2,11,74,9,0.0592
1250,2016,2,11,68,7,0.0748
1252,2016,2,11,74,5,0.111
1253,2016,2,11,61,7,0.0671
1264,2016,2,11,59,7,0.0649
1281,2016,2,11,74,6,0.0962
1287,2016,2,11,51,7,0.0561
1287,2016,2,11,87,9,0.0696
1287,2016,2,11,61,8,0.0549
1288,2016,2,11,60,7,0.066
1290,2016,2,11,48,8,0.0432
1290,2016,2,11,68,7,0.0748
1303,2016,2,11,43,8,0.0387
1308,2016,2,11,37,6,0.0481
1312,2016,2,11,60,6,0.078
1313,2016,2,11,55,7,0.0605
1313,2016,2,11,68,9,0.0544
1313,2016,2,11,81,8,0.0729
1314,2016,2,11,67,5,0.1005
1321,2016,2,11,67,7,0.0737
1322,2016,2,11,55,9,0.044
1323,2016,2,11,43,9,0.0344
1324,2016,2,11,37,7,0.0407
1325,2016,2,11,39,7,0.0429
1326,2016,2,11,56,10,0.0392
1326,2016,2,11,59,7,0.0649
1327,2016,2,11,47,6,0.0611
1329,2016,2,11,63,6,0.0819
1330,2016,2,11,55,6,0.0715
1343,2016,2,11,54,8,0.0486
1344,2016,2,11,49,10,0.0343
1345,2016,2,11,61,7,0.0671
1345,2016,2,11,62,9,0.0496
1362,2016,2,11,59,7,0.0649
1362,2016,2,11,76,5,0.114
1365,2016,2,11,64,6,0.0832
1366,2016,2,11,78,9,0.0624
1369,2016,2,11,67,10,0.0469
1372,2016,2,11,67,9,0.0536
1382,2016,2,11,68,5,0.102
1383,2016,2,11,77,5,0.1155
1383,2016,2,11,61,10,0.0427
1385,2016,2,11,58,10,0.0406
1388,2016,2,11,68,10,0.0476
1391,2016,2,11,79,8,0.0711
1391,2016,2,11,61,7,0.0671
1392,2016,2,11,35,7,0.0385
1393,2016,2,11,54,5,0.081
1409,2016,2,11,65,8,0.0585
1409,2016,2,11,86,5,0.129
1410,2016,2,11,59,10,0.0413
1410,2016,2,11,65,9,0.052
1411,2016,2,11,57,10,0.0399
1412,2016,2,11,59,5,0.0885
1412,2016,2,11,53,8,0.0477
1414,2016,2,11,60,6,0.078
1416,2016,2,11,58,8,0.0522
1417,2016,2,11,71,6,0.0923
1419,2016,2,11,59,8,0.0531
1420,2016,2,11,64,7,0.0704
1420,2016,2,11,53,8,0.0477
1422,2016,2,11,63,10,0.0441
1436,2016,2,11,55,8,0.0495
1437,2016,2,11,64,6,0.0832
1438,2016,2,11,64,10,0.0448
1439,2016,2,11,72,10,0.0504
1440,2016,2,11,58,7,0.0638
1441,2016,2,11,61,10,0.0427
1441,2016,2,11,63,6,0.0819
1457,2016,2,11,70,10,0.049
1457,2016,2,11,50,6,0.065
1459,2016,2,11,67,10,0.0469
1460,2016,2,11,59,7,0.0649
1461,2016,2,11,63,5,0.0945
1463,2016,2,11,63,6,0.0819
1463,2016,2,11,63,6,0.0819
1463,2016,2,11,63,7,0.0693
1464,2016,2,11,67,8,0.0603
1465,2016,2,11,67,8,0.0603
1467,2016,2,11,72,5,0.108
1469,2016,2,11,43,10,0.0301
1469,2016,2,11,55,7,0.0605
1470,2016,2,11,63,10,0.0441
1471,2016,2,11,57,9,0.0456
1473,2016,2,11,54,8,0.0486
1480,2016,2,11,63,6,0.0819
1482,2016,2,11,56,9,0.0448
1482,2016,2,11,68,8,0.0612
1485,2016,2,11,51,8,0.0459
1486,2016,2,11,76,5,0.114
1486,2016,2,11,61,7,0.0671
1487,2016,2,11,49,10,0.0343
1488,2016,2,11,56,8,0.0504
1489,2016,2,11,45,8,0.0405
1524,2016,2,11,72,5,0.108
1528,2016,2,11,58,9,0.0464
1529,2016,2,11,74,10,0.0518
1530,2016,2,11,58,5,0.087
1530,2016,2,11,55,9,0.044
1531,2016,2,11,69,5,0.1035
1546,2016,2,11,61,5,0.0915
1547,2016,2,11,60,5,0.09
1549,2016,2,11,77,9,0.0616
1551,2016,2,11,64,8,0.0576
1551,2016,2,11,47,9,0.0376
1553,2016,2,11,44,9,0.0352
1553,2016,2,11,63,7,0.0693
1556,2016,2,11,61,7,0.0671
1557,2016,2,11,55,7,0.0605
1557,2016,2,11,61,9,0.0488
1557,2016,2,11,46,5,0.069
1557,2016,2,11,61,9,0.0488
1560,2016,2,11,78,5,0.117
1561,2016,2,11,47,10,0.0329
1562,2016,2,11,71,10,0.0497
1562,2016,2,11,62,10,0.0434
1564,2016,2,11,69,7,0.0759
1565,2016,2,11,70,8,0.063
1565,2016,2,11,58,9,0.0464
1585,2016,2,11,55,8,0.0495
1586,2016,2,11,64,7,0.0704
1588,2016,2,11,61,10,0.0427
1589,2016,2,11,72,10,0.0504
1589,2016,2,11,55,6,0.0715
1593,2016,2,11,51,9,0.0408
1593,2016,2,11,54,10,0.0378
1593,2016,2,11,50,9,0.04
1595,2016,2,11,61,9,0.0488
1596,2016,2,11,64,5,0.096
1596,2016,2,11,61,6,0.0793
1598,2016,2,11,71,8,0.0639
1598,2016,2,11,63,8,0.0567
1603,2016,2,11,70,5,0.105
1603,2016,2,11,58,5,0.087
1606,2016,2,11,69,9,0.0552
1606,2016,2,11,45,7,0.0495
1607,2016,2,11,70,7,0.077
1608,2016,2,11,60,5,0.09
1613,2016,2,11,65,5,0.0975
1620,2016,2,11,65,10,0.0455
1621,2016,2,11,44,8,0.0396
1623,2016,2,11,75,8,0.0675
1629,2016,2,11,70,5,0.105
1629,2016,2,11,41,7,0.0451
1632,2016,2,11,54,10,0.0378
1632,2016,2,11,62,6,0.0806
1633,2016,2,11,58,9,0.0464
1634,2016,2,11,59,8,0.0531
1635,2016,2,11,50,5,0.075
1636,2016,2,11,72,10,0.0504
1636,2016,2,11,70,7,0.077
1638,2016,2,11,48,7,0.0528
1640,2016,2,11,50,6,0.065
1642,2016,2,11,54,6,0.0702
1642,2016,2,11,67,5,0.1005
1645,2016,2,11,51,6,0.0663
1645,2016,2,11,65,10,0.0455
1646,2016,2,11,67,9,0.0536
1647,2016,2,11,66,9,0.0528
1648,2016,2,11,58,9,0.0464
1656,2016,2,11,57,10,0.0399
1660,2016,2,11,70,9,0.056
1662,2016,2,11,52,6,0.0676
1665,2016,2,11,52,7,0.0572
1667,2016,2,11,31,6,0.0403
1667,2016,2,11,65,9,0.052
1719,2016,2,11,36,8,0.0324
1719,2016,2,11,54,10,0.0378
1721,2016,2,11,57,10,0.0399
1721,2016,2,11,71,8,0.0639
1724,2016,2,11,50,7,0.055
1733,2016,2,11,40,8,0.036
1735,2016,2,11,52,8,0.0468
1736,2016,2,11,81,6,0.1053
1737,2016,2,11,57,9,0.0456
1740,2016,2,11,70,7,0.077
1741,2016,2,11,60,5,0.09
1742,2016,2,11,59,7,0.0649
1742,2016,2,11,78,10,0.0546
1754,2016,2,11,69,9,0.0552
1758,2016,2,11,41,7,0.0451
1760,2016,2,11,57,8,0.0513
1761,2016,2,11,62,6,0.0806
1762,2016,2,11,66,9,0.0528
1765,2016,2,11,71,10,0.0497
1765,2016,2,11,72,7,0.0792
1766,2016,2,11,81,5,0.1215
